X,Y,fid,codi_centre,tipus_centre,nom_centre,nom_municipi,nom_naturalesa,al_eso_n1,al_eso_n2,al_eso_n3,al_eso_n4,gr_eso_n1,gr_eso_n2,gr_eso_n3,gr_eso_n4,icon_url
2.49243810299717,41.6919784651631,434,"08032622",,L'Avet Roig,Sant Celoni,Privat,30,33,29,31,1,1,1,1,./0.png
2.22511236948319,41.4500693667799,435,"08033869",Institut,Pau Casals,Badalona,Públic,113,114,111,109,4,4,4,4,./0.png
2.16815853431295,41.4079540970713,436,"08033894",Institut,Teresa Pàmies,Barcelona,Públic,91,103,97,92,3,4,3,3,./0.png
2.06995131983014,41.3491560553917,437,"08033900",Institut,Joan Miró,Cornellà de Llobregat,Públic,124,121,150,122,4,4,5,4,./0.png
2.1039168142704,41.3558419860803,438,"08033912",Institut,Mercè Rodoreda,L'Hospitalet de Llobregat,Públic,120,119,121,131,4,4,4,4,./0.png
1.8360458989189,41.740813065109,439,"08033924",Institut,Pius Font i Quer,Manresa,Públic,118,154,130,155,4,5,4,5,./0.png
2.02873195266918,41.3554700849483,440,"08033961",Institut,Rafael Casanova,Sant Boi de Llobregat,Públic,147,150,155,150,5,5,5,5,./0.png
2.062377526134,41.3696169391674,441,"08033973",Institut,Jaume Salvador i Pedrol,Sant Joan Despí,Públic,116,120,112,114,4,4,4,4,./0.png
2.07546977350525,41.3885573317209,442,"08033985",Institut,de Sant Just Desvern,Sant Just Desvern,Públic,117,122,133,105,4,5,5,4,./0.png
2.21714657127151,41.4441209795742,443,"08034001",Institut,Terra Roja,Santa Coloma de Gramenet,Públic,98,110,119,112,4,4,4,4,./0.png
1.99309845729968,41.3837566042211,444,"08034011",Institut,Frederic Mompou,Sant Vicenç dels Horts,Públic,90,107,119,114,3,4,4,4,./0.png
2.11046351913441,41.5102724268191,445,"08034035",Institut,Federica Montseny,Badia del Vallès,Públic,60,115,53,75,3,5,2,3,./0.png
1.99645834477229,41.5696621098779,446,"08034059",Institut,Nicolau Copèrnic,Terrassa,Públic,75,77,79,81,3,3,3,3,./0.png
2.44732145229577,41.5467221621495,447,"08034141",,Freta,Mataró,Privat,57,63,60,61,2,2,2,2,./0.png
2.53802250180243,41.6189941937494,448,"08034187",Institut,Domènec Perramon,Arenys de Munt,Públic,96,120,113,94,4,4,4,3,./0.png
2.17157404337048,41.4429733322842,449,"08034205",Institut,La Guineueta,Barcelona,Públic,0,26,26,51,,1,1,2,./0.png
2.02699586846623,41.4104444664896,450,"08034217",Institut,Bernat el Ferrer,Molins de Rei,Públic,145,153,184,150,5,5,6,5,./0.png
2.12610750520658,41.3812848021568,451,"08034564",Institut,Les Corts,Barcelona,Públic,105,108,120,121,4,4,4,4,./0.png
2.19200626626325,41.3818073722218,452,"08034576",Institut,Joan Salvat i Papasseit,Barcelona,Públic,38,53,55,51,2,2,2,2,./0.png
2.08457424696854,41.57211330918,453,"08034591",Institut,Joan Oliver,Sabadell,Públic,81,85,88,109,3,3,3,4,./0.png
2.47934114630637,41.6962664238692,454,"08034606",Institut,Baix Montseny,Sant Celoni,Públic,89,95,93,89,3,3,3,3,./0.png
2.02804007588559,41.3182241293362,455,"08034621",Institut,de Sales,Viladecans,Públic,116,90,93,126,4,3,3,4,./0.png
2.20537017422948,41.4571322761105,456,"08034643",Institut,Les Vinyes,Santa Coloma de Gramenet,Públic,81,93,98,94,3,3,3,3,./0.png
2.21065375897165,41.4107020064184,457,"08035076",,Montseny-Poblenou,Barcelona,Privat,95,63,63,92,3,2,2,3,./0.png
2.09703984168853,41.3843929764217,458,"08035118",,Isabel de Villena,Esplugues de Llobregat,Privat,60,60,60,62,2,2,2,2,./0.png
2.06996605402882,41.3492148414585,459,"08035143",Institut,Miquel Martí i Pol,Cornellà de Llobregat,Públic,123,151,142,121,4,5,5,4,./0.png
2.5415092901299,41.5836983733482,460,"08035155",Institut,Els Tres Turons,Arenys de Mar,Públic,82,111,88,114,3,4,3,4,./0.png
2.17333272358808,41.4294133118345,461,"08035167",Institut,Barcelona-Congrés,Barcelona,Públic,72,68,79,80,3,3,3,3,./0.png
2.18022188914956,41.4594300601436,462,"08035209",Institut,Pablo R. Picasso,Barcelona,Públic,78,79,81,64,3,3,3,3,./0.png
2.29303614164276,41.6800972568449,463,"08035222",Institut,Manuel Blancafort,La Garriga,Públic,81,93,88,116,3,3,3,4,./0.png
2.28508989725099,41.6741179897747,464,"08035234",Institut,Vil·la Romana,La Garriga,Públic,120,118,120,123,4,4,4,4,./0.png
1.86172681255001,41.4430218358273,465,"08035246",Institut,Gelida,Gelida,Públic,81,87,85,84,3,3,3,3,./0.png
2.09042247777718,41.3646045082784,466,"08035258",Institut,Apel·les Mestres,L'Hospitalet de Llobregat,Públic,89,83,85,98,3,3,3,3,./0.png
2.15049794540946,41.5022084774441,467,"08035295",Institut,Palau Ausit,Ripollet,Públic,60,90,90,91,2,3,3,3,./0.png
2.02245556597207,41.4861871910885,468,"08035301",Institut,Duc de Montblanc,Rubí,Públic,150,150,151,158,5,5,5,5,./0.png
1.803306804413,41.747490285063,469,"08035313",Institut,Quercus,Sant Joan de Vilatorrada,Públic,97,91,94,91,3,3,3,3,./0.png
2.21810163515497,41.4599292656929,470,"08035325",Institut,Torrent de les Bruixes,Santa Coloma de Gramenet,Públic,116,122,122,128,4,4,4,4,./0.png
2.1264372278474,41.5260707353538,471,"08035349",Institut,La Romànica,Barberà del Vallès,Públic,148,109,149,136,5,4,5,5,./0.png
1.69250736766487,41.34038904155,472,"08035362",Institut,Alt Penedès,Vilafranca del Penedès,Públic,111,120,113,150,4,4,4,5,./0.png
2.42746372774189,41.5381073147603,473,"08035374",,Sol-Ixent,Mataró,Privat,26,29,31,30,1,1,1,1,./0.png
2.66748509556548,41.6154800251033,474,"08035787",,Freta,Calella,Privat,61,61,66,66,2,2,2,2,./0.png
2.13883179947804,41.400057278541,475,"08036251",,Els Arcs,Barcelona,Privat,88,86,88,91,3,3,3,3,./0.png
1.96533728533449,41.4220734191976,476,"08036275",,L'Oreig,Pallejà,Privat,30,29,30,28,1,1,1,1,./0.png
1.99724941824245,41.5070004569383,477,"08036330",Institut,J.V. Foix,Rubí,Públic,78,75,94,100,3,3,3,3,./0.png
2.36258736619971,41.6485035887105,478,"08036391",Institut,Arquitecte Manuel Raspall,Cardedeu,Públic,108,120,94,117,4,4,3,4,./0.png
2.15313101920269,41.3860316687012,479,"08036469",,Urgell,Barcelona,Privat,30,32,30,32,1,1,1,1,./0.png
2.10284644484848,41.3606559908195,480,"08036950",,Santa Marta,L'Hospitalet de Llobregat,Privat,29,20,29,32,1,,1,1,./0.png
2.344109311164,41.5021668147117,481,"08036986",,Betlem,Premià de Dalt,Privat,30,30,30,20,1,1,1,1,./0.png
1.96967582616944,41.2776390939307,482,"08037048",,Petit Món-Felisa Bastida,Castelldefels,Privat,33,30,30,31,1,1,1,1,./0.png
1.9212417975923,41.4736940012499,483,"08037152",Institut,Joan Oró,Martorell,Públic,115,120,123,103,4,4,5,4,./0.png
2.216826348396,41.4580992317793,484,"08037176",Institut,La Bastida,Santa Coloma de Gramenet,Públic,50,56,59,87,2,2,2,3,./0.png
2.15236531700196,41.4962888671711,485,"08037206",Institut,Lluís Companys,Ripollet,Públic,76,76,104,133,3,3,4,4,./0.png
2.19059412455309,41.4230152066071,486,"08037395",,Monlau,Barcelona,Privat,62,61,60,63,2,2,2,2,./0.png
2.10647007523548,41.5497771196222,487,"08037668",,Ramar 2,Sabadell,Privat,83,71,95,87,3,3,3,3,./0.png
2.09425990474707,41.4653202982828,488,"08037747",,Avenç,Sant Cugat del Vallès,Privat,90,92,91,92,3,3,3,3,./0.png
2.11018560399671,41.3556050106721,489,"08038867",,Jaume Balmes,L'Hospitalet de Llobregat,Privat,90,77,88,93,3,3,3,3,./0.png
2.17877321436776,41.4246329558541,490,"08039057",Institut,L'Alzina,Barcelona,Públic,93,94,95,92,3,3,3,3,./0.png
2.11423456360383,41.3746454552704,491,"08039069",Institut,Margarida Xirgu,L'Hospitalet de Llobregat,Públic,111,114,111,131,4,4,4,4,./0.png
2.09935860454572,41.5634676023346,492,"08039203",Institut,Agustí Serra i Fontanet,Sabadell,Públic,83,85,99,107,3,3,4,4,./0.png
2.27502235000195,42.0014672726531,493,"08039215",,Casals-Gràcia,Manlleu,Privat,32,30,30,30,1,1,1,1,./0.png
2.10395056071169,41.5580464128084,494,"08039768",,Tarrés,Sabadell,Privat,30,28,32,31,1,1,1,1,./0.png
2.13263704204304,41.406057344806,495,"08039987",,L'Horitzó,Barcelona,Privat,26,22,12,23,1,1,,1,./0.png
2.32005098692837,41.4858745524858,496,"08040001",,Bergantí,El Masnou,Privat,29,27,26,24,1,1,1,1,./0.png
2.16834497044123,41.4052101077689,497,"08040138",Institut,La Sedeta,Barcelona,Públic,56,59,60,62,2,2,2,2,./0.png
2.19613563604659,41.3933883833123,498,"08040141",Institut,Icària,Barcelona,Públic,120,119,116,113,4,4,4,4,./0.png
2.11598490110521,41.4051569085353,499,"08040199",,Padre Damián Sagrados Corazones,Barcelona,Privat,90,90,90,87,3,3,3,3,./0.png
1.58388909273371,41.5916979053689,500,"08040266",,Institució Igualada,Jorba,Privat,41,37,47,50,2,2,2,2,./0.png
2.24521593262987,41.4427458531312,501,"08040527",Institut,La Llauna,Badalona,Públic,117,122,120,122,4,4,4,4,./0.png
1.98218866954484,41.2789390581915,502,"08040539",Institut,Les Marines,Castelldefels,Públic,116,121,120,140,4,4,4,5,./0.png
1.87257026257422,41.5388583159218,503,"08040540",Institut,El Cairat,Esparreguera,Públic,112,121,120,130,4,4,4,4,./0.png
2.27470423284139,42.0025672478649,504,"08040552",Institut,Antoni Pous i Argila,Manlleu,Públic,81,109,88,110,3,4,3,4,./0.png
2.36076670701535,41.5209152141982,505,"08040564",Institut,Jaume Almera,Vilassar de Dalt,Públic,77,90,87,76,3,3,3,3,./0.png
2.17978954151385,41.3943269496633,506,"08040849",Institut,Fort Pius,Barcelona,Públic,59,59,50,57,3,3,2,2,./0.png
2.298423628018,41.5054957406141,507,"08041052",,Santa María del Pino,Alella,Privat,20,20,18,24,,,,,./0.png
2.08407935735992,41.3800036544399,508,"08041374",Institut,La Mallola,Esplugues de Llobregat,Públic,118,119,93,126,4,4,3,4,./0.png
2.0396596809725,41.3848258011864,509,"08041519",Institut,Martí Dot,Sant Feliu de Llobregat,Públic,109,149,116,118,4,5,4,4,./0.png
2.12749625989462,41.6157456066679,510,"08041854",,Corazón Inmaculado de María,Sentmenat,Privat,16,11,12,20,,,,,./0.png
1.99237228644448,41.3075051621423,511,"08041866",Institut,El Calamot,Gavà,Públic,105,112,90,117,4,4,3,4,./0.png
2.23679855121585,41.4452406265381,512,"08042019",Institut,Badalona VII,Badalona,Públic,120,123,120,121,4,4,4,4,./0.png
2.09606623749304,41.5483897007736,513,"08042020",Institut,Vallès,Sabadell,Públic,126,120,124,128,4,4,4,4,./0.png
1.74811915353033,41.833482957567,514,"08042044",Institut,Mig-Món,Súria,Públic,84,84,85,82,3,3,3,3,./0.png
1.76722846242237,41.2610605582162,515,"08042056",Institut,Can Puig,Sant Pere de Ribes,Públic,90,96,85,136,3,3,3,5,./0.png
2.26245539295397,41.5438027733706,516,"08042093",Institut,Vinyes Velles,Montornès del Vallès,Públic,120,109,92,109,4,4,4,4,./0.png
2.22905001028752,41.4233691265677,517,"08042101",Institut,Manuel Vázquez Montalbán,Sant Adrià de Besòs,Públic,92,119,90,89,3,4,3,3,./0.png
1.68007896080664,41.9146383703527,518,"08042330",Institut,Sant Ramon,Cardona,Públic,29,31,27,24,1,1,1,1,./0.png
2.11838207773787,41.5052851665322,519,"08042342",Institut,de Badia del Vallès,Badia del Vallès,Públic,0,0,52,58,,,2,2,./0.png
2.10661679707782,41.3899280542169,520,"08042664",,Solc,Barcelona,Privat,29,31,28,32,1,1,1,1,./0.png
1.51321822909367,41.7315714432534,521,"08043395",Institut,Alexandre de Riquer,Calaf,Públic,56,56,49,56,2,2,2,2,./0.png
2.15057460595404,41.3782055488603,522,"08043462",Institut,Ernest Lluch,Barcelona,Públic,123,124,126,122,4,4,4,4,./0.png
2.17197620831179,41.6297601219434,523,"08043486",Institut,Manolo Hugué,Caldes de Montbui,Públic,86,62,86,104,3,3,3,4,./0.png
2.10219786065539,41.5065664002823,524,"08043504",Institut,Pere Calders,Cerdanyola del Vallès,Públic,52,62,64,60,2,2,2,2,./0.png
2.02036089487622,41.5508196485256,525,"08043516",Institut,Santa Eulàlia,Terrassa,Públic,41,40,54,48,2,2,2,2,./0.png
2.00408757789041,41.3203122701364,526,"08043553",,Teide,Viladecans,Privat,25,30,23,30,1,1,1,1,./0.png
2.1023911949795,41.3301700917781,527,"08043589",Institut,Salvador Dalí,El Prat de Llobregat,Públic,121,151,123,127,4,5,4,4,./0.png
2.28301189018031,41.6006942372255,528,"08043644",Institut,Carles Vallbona,Granollers,Públic,92,92,91,99,3,3,3,3,./0.png
2.19766259904043,41.5111289942091,529,"08043656",Institut,Marina,La Llagosta,Públic,126,149,130,137,4,5,5,5,./0.png
2.03969833209399,41.4911435659386,530,"08043668",Institut,L'Estatut,Rubí,Públic,89,90,90,129,3,3,3,4,./0.png
1.96167481398785,41.4546886979261,531,"08043671",Institut,El Palau,Sant Andreu de la Barca,Públic,148,157,138,159,5,5,5,6,./0.png
2.02325231441882,41.3492935078654,532,"08043681",Institut,Marianao,Sant Boi de Llobregat,Públic,94,95,123,120,3,3,4,4,./0.png
1.72803930817566,41.2309559858711,533,"08043693",Institut,Joaquim Mir,Vilanova i la Geltrú,Públic,115,107,121,118,4,4,4,4,./0.png
1.89205931045772,41.5492529307794,534,"08043978",Institut,Daniel Blanxart i Pedrals,Olesa de Montserrat,Públic,115,135,112,100,4,5,4,4,./0.png
1.81072687379808,41.2446659705468,535,"08043981",Institut,Joan Ramon Benaprès,Sitges,Públic,88,89,95,112,3,3,3,4,./0.png
1.64180592034438,41.5681914679975,536,"08044168",Institut,Pla de les Moreres,Vilanova del Camí,Públic,117,137,140,137,4,5,5,5,./0.png
2.18646914839114,41.421910185251,537,"08044326",,Roca,Barcelona,Privat,66,66,61,65,2,2,2,2,./0.png
2.0758124469641,41.4945292948928,538,"08044429",,Àgora,Sant Cugat del Vallès,Privat,111,127,126,128,,,,,./0.png
2.17744333765828,41.4842850449959,539,"08044533",Institut,La Ferreria,Montcada i Reixac,Públic,55,58,55,79,2,2,2,3,./0.png
2.21644762829419,41.8019466510871,540,"08044569",Institut,Pere Barnils,Centelles,Públic,88,116,89,90,3,4,3,3,./0.png
1.94328481840781,41.3882876143979,541,"08044570",Institut,Vall d'Arús,Vallirana,Públic,145,120,142,150,5,4,5,5,./0.png
2.3980565426285,41.646178158386,542,"08044594",Institut,Giola,Llinars del Vallès,Públic,75,97,93,90,3,3,3,3,./0.png
2.09998341202011,41.8063502448856,543,"08044600",Institut,Moianès,Moià,Públic,84,74,70,84,3,3,3,3,./0.png
2.22516797934132,41.5665374904435,544,"08044612",Institut,Torre de Malla,Parets del Vallès,Públic,89,90,122,120,3,3,4,4,./0.png
2.085260047014,41.5544858516044,545,"08044624",Institut,Sabadell,Sabadell,Públic,112,123,121,128,4,4,4,4,./0.png
2.12197475103273,41.4978483757973,546,"08044715",Institut,Jaume Mimó,Cerdanyola del Vallès,Públic,72,87,94,87,3,3,3,3,./0.png
2.10436094025848,41.3934696841835,547,"08044818",,Zurich,Barcelona,Privat,20,21,23,13,,,,,./0.png
2.08864614717813,41.5596396627882,548,"08044821",,Santa Clara,Sabadell,Privat,29,25,29,28,1,1,1,1,./0.png
2.19334437642434,41.4460594040743,549,"08044922",Institut,Dr. Puigvert,Barcelona,Públic,79,123,119,119,3,4,4,4,./0.png
2.16432075078816,41.4316865151176,550,"08044958",Institut,Josep Pla,Barcelona,Públic,81,71,84,90,3,3,3,3,./0.png
1.88199586950054,42.0316168180063,551,"08044971",Institut,Pere Fontdevila,Gironella,Públic,71,62,73,52,3,2,3,2,./0.png
2.7217962321749,41.6970404987544,552,"08044983",Institut,Lluís Companys,Tordera,Públic,84,86,89,88,3,3,3,3,./0.png
2.22094341284401,41.4375526840301,553,"08044995",Institut,Barres i Ones,Badalona,Públic,108,120,121,94,4,4,4,3,./0.png
1.99924127782871,41.5767164977485,554,"08045011",Institut,Torre del Palau,Terrassa,Públic,124,126,128,123,4,4,4,4,./0.png
2.18500539647847,41.5272535012823,555,"08045021",Institut,Estela Ibèrica,Santa Perpètua de Mogoda,Públic,60,90,94,100,2,3,3,4,./0.png
2.11355889526278,41.3557349397335,556,"08045070",Institut,Europa,L'Hospitalet de Llobregat,Públic,56,60,58,65,2,2,2,2,./0.png
2.3891764029042,41.6373365648608,557,"08045161",,Ginebró,Llinars del Vallès,Privat,60,63,64,62,2,2,2,2,./0.png
2.17611302411252,41.5900965771132,558,"08045306",Institut,Ramon Casas i Carbó,Palau-solità i Plegamans,Públic,120,103,114,134,4,4,4,3,./0.png
2.24456403017392,41.4570404535249,559,"08045471",Institut,Pompeu Fabra,Badalona,Públic,106,119,120,121,4,4,4,4,./0.png
2.15534492615269,41.3985206970891,560,"08045483",Institut,Vila de Gràcia,Barcelona,Públic,55,58,63,60,2,2,2,2,./0.png
2.18088491138094,41.4376380495513,561,"08045513",Institut,Flos i Calcat,Barcelona,Públic,52,57,55,51,2,2,2,2,./0.png
2.17404254558095,41.4269689060577,562,"08045525",Institut,Manuel Carrasco i Formiguera,Barcelona,Públic,62,64,60,61,2,2,2,2,./0.png
1.98167444745892,41.2789204477392,563,"08045537",Institut,Josep Lluís Sert,Castelldefels,Públic,120,121,121,113,4,4,4,4,./0.png
2.13474426153698,41.492010936396,564,"08045549",Institut,Banús,Cerdanyola del Vallès,Públic,88,113,116,126,3,4,4,4,./0.png
2.13379629572506,41.5162646067828,565,"08045562",Institut,Can Planas,Barberà del Vallès,Públic,117,116,120,112,4,4,4,4,./0.png
2.22702952684759,41.4436224347805,566,"08045604",Institut,Enric Borràs,Badalona,Públic,110,122,123,110,4,4,4,4,./0.png
2.28979456869308,41.5918381395823,567,"08045628",Institut,Celestí Bellera,Granollers,Públic,108,90,93,87,4,3,3,3,./0.png
2.57376944756259,41.5903402299262,568,"08045641",Institut,Lluís Domènech i Montaner,Canet de Mar,Públic,87,113,118,118,3,4,4,4,./0.png
1.70829839029082,41.224810716193,569,"08045653",Institut,Dolors Mallafrè i Ros,Vilanova i la Geltrú,Públic,91,93,90,89,3,3,3,3,./0.png
2.73658048665079,41.6452610864025,570,"08045665",Institut,Ramon Turró i Darder,Malgrat de Mar,Públic,73,90,87,80,3,3,3,3,./0.png
2.27513588039075,41.467854605915,571,"08045677",Institut,Thalassa,Montgat,Públic,86,80,105,84,3,3,4,3,./0.png
1.902495494744,41.5201954379941,572,"08045689",Institut,Voltrera,Abrera,Públic,138,155,125,155,5,5,5,5,./0.png
1.94026656122605,41.4197031961741,573,"08045859",Institut,de Corbera de Llobregat,Corbera de Llobregat,Públic,115,104,119,89,4,4,4,3,./0.png
2.00567429282109,41.317613611284,574,"08045860",Institut,Miramar,Viladecans,Públic,117,140,114,116,4,5,4,4,./0.png
2.12805940649461,41.3718331061936,575,"08046581",Institut,Lluís Vives,Barcelona,Públic,56,54,59,59,2,2,2,2,./0.png
2.18666904615091,41.4278281982658,576,"08046608",Institut,Príncep de Viana,Barcelona,Públic,90,97,92,96,3,3,3,3,./0.png
1.68678084637056,41.5318332507868,577,"08046645",Institut,Molí de la Vila,Capellades,Públic,90,81,84,82,3,3,3,3,./0.png
2.09679703357853,41.3785871899543,578,"08046657",Institut,Joaquim Blume,Esplugues de Llobregat,Públic,0,0,40,56,,,2,2,./0.png
2.11183816214941,41.5262780046331,579,"08046669",Institut,Ribot i Serra,Sabadell,Públic,15,28,28,30,1,1,1,1,./0.png
2.07147332877473,41.4767725227181,580,"08046670",Institut,Angeleta Ferrer i Sensat,Sant Cugat del Vallès,Públic,144,122,125,119,5,4,4,4,./0.png
2.08316719823642,41.61046489544,581,"08046682",Institut,de Castellar,Castellar del Vallès,Públic,90,84,94,143,3,3,3,5,./0.png
2.07819971804282,41.4849436697949,582,"08046694",Institut,Centre d'Alt Rendiment Esportiu,Sant Cugat del Vallès,Públic,9,12,40,41,1,1,2,2,./0.png
2.01066977744677,41.5689822045227,583,"08046724",Institut,Montserrat Roig,Terrassa,Públic,147,121,122,123,5,4,4,4,./0.png
1.69329559909736,41.3487316924731,584,"08046736",Institut,Milà i Fontanals,Vilafranca del Penedès,Públic,90,120,97,91,3,4,3,3,./0.png
2.43944788721154,41.5495500551046,585,"08046748",Institut,Thos i Codina,Mataró,Públic,115,121,109,118,4,4,4,4,./0.png
2.22384033648976,41.4560538898951,586,"08046751",Institut,Ventura Gassol,Badalona,Públic,91,93,97,91,3,3,3,3,./0.png
1.84341904162615,41.7318747664781,587,"08046761",Institut,Guillem Catà,Manresa,Públic,76,62,83,88,3,2,3,3,./0.png
2.29980980651382,41.4944043884445,588,"08046785",Institut,d'Alella,Alella,Públic,72,92,86,85,3,3,3,3,./0.png
2.43302300545493,41.53439382917,589,"08046797",Institut,Laia l'Arquera,Mataró,Públic,101,112,111,105,4,4,4,4,./0.png
2.39269877796806,41.5094131866735,590,"08046803",Institut,Vilatzara,Vilassar de Mar,Públic,137,120,126,138,5,4,4,5,./0.png
1.86407699770796,41.6716835330814,591,"08046840",Institut,Castellet,Sant Vicenç de Castellet,Públic,117,103,120,120,4,4,4,4,./0.png
2.48881357459124,41.5710380475055,592,"08046852",Institut,Llavaneres,Sant Andreu de Llavaneres,Públic,91,102,96,103,3,4,4,4,./0.png
2.27664795285125,41.622225451769,593,"08046864",Institut,Bellulla,Canovelles,Públic,106,109,113,110,4,4,4,4,./0.png
1.94954566345854,41.7940465729416,594,"08046876",Institut,Miquel Bosch i Jover,Artés,Públic,62,85,65,81,2,3,2,3,./0.png
1.62487487887714,41.5811286790936,595,"08047364",Institut,Joan Mercader,Igualada,Públic,121,119,120,123,4,4,4,4,./0.png
1.89665849027297,41.8190250070389,596,"08047376",Institut,Llobregat,Sallent,Públic,52,44,49,58,2,2,2,2,./0.png
2.16505434015804,41.4073956802456,597,"08047421",Institut,Montserrat Roig,Barcelona,Públic,78,86,89,91,3,3,3,3,./0.png
2.14890039861497,41.3703744929603,598,"08047431",Institut,XXV Olimpíada,Barcelona,Públic,79,81,86,81,3,3,3,3,./0.png
1.74288360728392,41.2271930807837,599,"08047467",Institut,Alexandre Galí,Sant Pere de Ribes,Públic,93,90,103,73,3,3,3,3,./0.png
2.2329352205777,41.5220015719082,600,"08047479",Institut,Alba del Vallès,Sant Fost de Campsentelles,Públic,136,123,135,173,5,4,5,6,./0.png
1.97342184578093,41.2873009296357,601,"08047480",Institut,Mediterrània,Castelldefels,Públic,116,120,126,148,4,4,4,5,./0.png
2.08684869160028,41.3247003053704,602,"08047492",Institut,Ribera Baixa,El Prat de Llobregat,Públic,93,78,112,120,4,3,4,4,./0.png
2.04638833369293,41.3409136154937,603,"08047509",Institut,Ítaca,Sant Boi de Llobregat,Públic,90,93,92,121,3,3,3,4,./0.png
2.07311593142988,41.5365407325198,604,"08047583",Institut,Sant Quirze del Vallès,Sant Quirze del Vallès,Públic,107,112,115,121,4,4,4,4,./0.png
1.75284500187965,41.5310053006575,605,"08047820",Institut,Guinovarda,Piera,Públic,90,97,89,105,3,3,3,4,./0.png
2.6820418340095,41.6272497830705,606,"08047832",Institut,Joan Coromines,Pineda de Mar,Públic,80,112,104,86,3,4,4,3,./0.png
2.18094276685947,41.429677268375,607,"08051021",,Camí,Barcelona,Privat,33,32,33,30,1,1,1,1,./0.png
2.29044150907341,41.474705138167,608,"08051239",,Hamelín-Laie Internacional,Montgat,Privat,96,114,87,97,,,,,./0.png
2.11151560532232,41.3669157077236,609,"08051264",Institut,Eduard Fontserè,L'Hospitalet de Llobregat,Públic,81,86,83,89,3,3,3,3,./0.png
1.87521076209139,41.9736905503836,610,"08052207",Institut,de Puig-reig,Puig-reig,Públic,53,58,50,57,2,2,2,2,./0.png
2.1683994896935,41.381866089715,611,"08052581",Institut,Miquel Tarradell,Barcelona,Públic,54,55,51,54,2,2,2,2,./0.png
2.18134803861584,41.3912330050653,612,"08052608",Institut,Pau Claris,Barcelona,Públic,56,56,55,56,2,2,2,2,./0.png
2.14105107075749,41.4229237010092,613,"08052700",Institut,Vall d'Hebron,Barcelona,Públic,0,50,50,56,,2,2,2,./0.png
2.16969589966628,41.4209941394861,614,"08052724",Institut,Francisco de Goya,Barcelona,Públic,115,88,90,94,4,3,3,3,./0.png
2.18748954987017,41.4051661527828,615,"08052797",Institut,Salvador Espriu,Barcelona,Públic,121,119,126,120,4,4,4,4,./0.png
2.13332361515499,41.3591686995355,616,"08052827",Institut,Lluís Domènech i Montaner,Barcelona,Públic,84,84,83,85,3,3,3,3,./0.png
2.17445637298143,41.3731857162504,617,"08052839",Institut,Consell de Cent,Barcelona,Públic,41,55,53,56,2,2,2,2,./0.png
2.40793181311773,41.5501825765046,618,"08052876",Institut,d'Argentona,Argentona,Públic,125,163,144,131,4,6,5,5,./0.png
2.215039229775,41.4384277314823,619,"08052888",Institut,Júlia Minguell,Badalona,Públic,82,91,91,121,3,3,3,4,./0.png
1.86530920501561,42.2527836735741,620,"08052891",Institut,L'Alt Berguedà,Bagà,Públic,44,47,51,48,2,2,2,2,./0.png
2.30023008063661,41.6212972585523,621,"08052906",Institut,Lauro,Les Franqueses del Vallès,Públic,123,144,158,149,4,5,5,5,./0.png
2.12907262187591,41.3637094146167,622,"08052918",Institut,Bisbe Berenguer,L'Hospitalet de Llobregat,Públic,94,98,123,99,3,3,4,3,./0.png
2.1155701972234,41.3734149553895,623,"08052921",Institut,Eugeni d'Ors,L'Hospitalet de Llobregat,Públic,82,85,80,95,3,3,3,3,./0.png
2.24262921226917,41.6078814797392,624,"08052955",Institut,de Lliçà,Lliçà d'Amunt,Públic,90,105,125,111,3,4,4,4,./0.png
2.42644138556158,41.545322881428,625,"08052979",Institut,Josep Puig i Cadafalch,Mataró,Públic,86,82,86,101,3,3,3,4,./0.png
2.24124494166289,41.5512878896234,626,"08052980",Institut,Montmeló,Montmeló,Públic,88,100,92,91,3,4,3,3,./0.png
2.66983911365261,41.6206871405773,627,"08052992",Institut,Euclides,Pineda de Mar,Públic,86,95,94,85,3,3,3,3,./0.png
2.03203607730503,42.0150331664901,628,"08053005",Institut,Castell de Quer,Prats de Lluçanès,Públic,75,60,66,64,3,2,3,2,./0.png
2.34988313884304,41.50198138317,629,"08053017",Institut,Valerià Pujol i Bosch,Premià de Dalt,Públic,61,65,59,84,2,2,2,3,./0.png
2.32475534192982,41.588298777946,630,"08053030",Institut,de la Roca del Vallès,La Roca del Vallès,Públic,91,101,107,96,3,4,4,3,./0.png
2.30542449794743,41.9859529121029,631,"08053042",Institut,Miquel Martí i Pol,Roda de Ter,Públic,84,122,88,110,3,4,3,4,./0.png
1.87410712276422,41.7557884445948,632,"08053054",Institut,Gerbert d'Aurillac,Sant Fruitós de Bages,Públic,78,63,72,82,3,2,3,3,./0.png
2.21117706499226,41.4576456890573,633,"08053078",Institut,Numància,Santa Coloma de Gramenet,Públic,120,121,127,130,4,4,4,4,./0.png
1.65757295123611,41.3223088867902,634,"08053091",Institut,El Foix,Santa Margarida i els Monjos,Públic,119,142,109,141,4,5,4,5,./0.png
2.44197844068194,41.6996394767511,635,"08053108",Institut,Reguissol,Santa Maria de Palautordera,Públic,97,78,92,85,3,3,3,3,./0.png
1.84058618676361,41.7811129061357,636,"08053111",Institut,d'Auro,Santpedor,Públic,107,90,93,102,4,3,3,4,./0.png
2.28874837133413,41.8724814434324,637,"08053121",Institut,Taradell,Taradell,Públic,130,122,108,115,5,4,4,4,./0.png
